Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-24 16:16:34.735286288 +0000 UTC m=+528.601880185,100000,59,3.597757ms,19.216112ms,406.018µs,277.95094393745376,6.153955487s
2024-01-24 16:16:40.73271009 +0000 UTC m=+534.599303987,100000,60,3.56517ms,20.147605ms,378.739µs,280.491476693114,5.993487632s
2024-01-24 16:16:46.885418648 +0000 UTC m=+540.752012544,100000,61,3.717149ms,21.771348ms,383.042µs,269.0233443853545,6.149227424s
2024-01-24 16:16:52.927808801 +0000 UTC m=+546.794402703,100000,62,3.705526ms,22.189365ms,371.299µs,269.86719844391337,6.037006833s
2024-01-24 16:16:59.14952686 +0000 UTC m=+553.016120757,100000,63,3.878358ms,33.287575ms,354.034µs,257.84104519069825,6.216432041s
2024-01-24 16:17:05.219795384 +0000 UTC m=+559.086389284,100000,64,3.846312ms,21.291299ms,423.973µs,259.9892791377752,6.066741943s
2024-01-24 16:17:11.242590986 +0000 UTC m=+565.109184882,100000,65,3.876782ms,20.166968ms,381.375µs,257.94584609428017,6.01927928s
2024-01-24 16:17:17.251715403 +0000 UTC m=+571.118309299,100000,66,3.930054ms,19.247348ms,439.742µs,254.44937508080005,6.005466123s
2024-01-24 16:17:23.194929915 +0000 UTC m=+577.061523811,100000,67,3.943769ms,22.623336ms,394.162µs,253.5645412987744,5.939340003s
2024-01-24 16:17:29.082013896 +0000 UTC m=+582.948607795,100000,68,3.965976ms,109.151097ms,338.981µs,252.14473513669185,5.883443406s
2024-01-24 16:17:34.778007061 +0000 UTC m=+588.644600957,100000,69,3.893771ms,20.521714ms,414.315µs,256.8204374887368,5.692372299s
2024-01-24 16:17:40.722346544 +0000 UTC m=+594.588940440,100000,70,4.121573ms,35.260983ms,350.82µs,242.62579418949025,5.940806059s
2024-01-24 16:17:46.503198491 +0000 UTC m=+600.369792387,100000,71,4.068429ms,19.029156ms,424.965µs,245.79511859815008,5.776718642s
2024-01-24 16:17:53.830180988 +0000 UTC m=+607.696774884,100000,72,4.163646ms,214.749181ms,409.251µs,240.69396722151248,7.323490325s
2024-01-24 16:18:00.289039867 +0000 UTC m=+614.155633755,100000,73,4.313468ms,218.36812ms,395.631µs,232.00135111439783,6.45524039s
2024-01-24 16:18:06.501614605 +0000 UTC m=+620.368208501,100000,74,4.556154ms,232.838858ms,432.463µs,219.4833231184052,6.208509111s
2024-01-24 16:18:13.384787126 +0000 UTC m=+627.251381026,100000,75,5.123498ms,44.155862ms,398.276µs,195.1791315331228,6.879681611s
2024-01-24 16:18:20.652854828 +0000 UTC m=+634.519448725,100000,76,5.484499ms,57.893ms,443.989µs,182.33204534470866,7.264393465s
2024-01-24 16:18:27.866061891 +0000 UTC m=+641.732655788,100000,77,5.512179ms,53.621234ms,398.477µs,181.4164560555756,7.209582222s
2024-01-24 16:18:35.165892966 +0000 UTC m=+649.032486862,100000,78,5.65533ms,59.605599ms,368.622µs,176.82431402948376,7.296005363s
2024-01-24 16:18:42.611363144 +0000 UTC m=+656.477957043,100000,79,5.843378ms,64.479521ms,372.482µs,171.13388846337176,7.441982077s
2024-01-24 16:18:49.914771792 +0000 UTC m=+663.781365689,100000,80,5.803913ms,53.241841ms,419.264µs,172.29752628592522,7.299946013s
2024-01-24 16:18:57.384674097 +0000 UTC m=+671.251267994,100000,81,6.00861ms,56.681839ms,436.753µs,166.42782238935692,7.464917456s
2024-01-24 16:19:04.965901122 +0000 UTC m=+678.832495018,100000,82,6.173754ms,59.007957ms,402.573µs,161.97598663357007,7.577642559s
2024-01-24 16:19:12.340968672 +0000 UTC m=+686.207562568,100000,83,6.080602ms,51.814641ms,410.011µs,164.45737718854778,7.371446405s
2024-01-24 16:19:19.813543069 +0000 UTC m=+693.680136965,100000,84,6.239081ms,59.762681ms,380.709µs,160.2799930406002,7.468512148s
