Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-09 08:59:03.630097834 +0000 UTC m=+14.051174049,1000,70,1.024282ms,2.65425ms,338.583µs,976.2928458184807,15.802708ms
2024-01-09 08:59:03.646293709 +0000 UTC m=+14.067369924,1000,71,1.042318ms,2.734334ms,267.666µs,959.3999489048531,15.472333ms
2024-01-09 08:59:03.663075584 +0000 UTC m=+14.084151799,1000,72,1.095011ms,2.550708ms,248.667µs,913.2324206090047,15.823708ms
2024-01-09 08:59:03.684483459 +0000 UTC m=+14.105559674,1000,73,1.402169ms,3.7075ms,178.458µs,713.1806225721085,20.252625ms
2024-01-09 08:59:03.708283126 +0000 UTC m=+14.129359340,1000,74,1.608007ms,5.262292ms,233.709µs,621.8877344592706,22.875542ms
2024-01-09 08:59:03.725245334 +0000 UTC m=+14.146321507,1000,75,1.181124ms,3.847625ms,186.542µs,846.6506786168496,16.325959ms
2024-01-09 08:59:03.740682167 +0000 UTC m=+14.161758382,1000,76,1.074413ms,2.934958ms,251.167µs,930.7401448533225,14.677208ms
2024-01-09 08:59:03.757873667 +0000 UTC m=+14.178949840,1000,77,1.181124ms,2.656041ms,251.667µs,846.6505524570111,16.006042ms
2024-01-09 08:59:03.776330417 +0000 UTC m=+14.197406590,1000,78,1.317242ms,4.181375ms,263.916µs,759.1617765045738,17.870375ms
2024-01-09 08:59:03.791718417 +0000 UTC m=+14.212794632,1000,79,1.079728ms,2.748208ms,211µs,926.1590813293222,14.566667ms
2024-01-09 08:59:03.809796876 +0000 UTC m=+14.230873090,1000,80,1.307107ms,2.721791ms,504µs,765.0482843929167,17.405208ms
2024-01-09 08:59:03.825274459 +0000 UTC m=+14.246350674,1000,81,1.098127ms,2.777ms,297.75µs,910.641216985075,14.808542ms
2024-01-09 08:59:03.840600667 +0000 UTC m=+14.261676882,1000,82,1.146701ms,3.220917ms,335.167µs,872.066278453398,14.768708ms
2024-01-09 08:59:03.859484293 +0000 UTC m=+14.280560507,1000,83,1.452952ms,5.710833ms,267.75µs,688.2539296575618,18.287501ms
