Timestamp                                               ,Total Requests ,Concurrent Requests ,Average Latency ,Max Latency ,Min Latency ,Avg. Throughput req/s ,Time Elapsed
2024-01-06 15:30:44.428278917 +0000 UTC m=+16.196389299 ,          1000 ,                 49 ,16.803µs        ,1.7945ms    ,144.625µs   ,   59513.03341383066  ,16.803042ms
2024-01-06 15:30:44.444229251 +0000 UTC m=+16.212339632 ,          1000 ,                 50 ,15.303µs        ,2.259083ms  ,202.959µs   ,   65343.64090062356  ,15.303708ms
2024-01-06 15:30:44.460728042 +0000 UTC m=+16.228838424 ,          1000 ,                 51 ,15.927µs        ,2.096291ms  ,161.667µs   ,   62783.179607671686 ,15.927833ms
2024-01-06 15:30:44.477033251 +0000 UTC m=+16.245143591 ,          1000 ,                 52 ,15.656µs        ,1.735083ms  ,176.916µs   ,   63872.59410301386  ,15.656167ms
2024-01-06 15:30:44.493797084 +0000 UTC m=+16.261907466 ,          1000 ,                 53 ,16.126µs        ,2.004875ms  ,114µs       ,   62011.65819174004  ,16.126ms
2024-01-06 15:30:44.510449793 +0000 UTC m=+16.278560174 ,          1000 ,                 54 ,15.934µs        ,2.004208ms  ,199.917µs   ,   62756.745691215976 ,15.934542ms
2024-01-06 15:30:44.526329834 +0000 UTC m=+16.294440216 ,          1000 ,                 55 ,15.163µs        ,2.154333ms  ,152.625µs   ,   65949.64454460584  ,15.163084ms
2024-01-06 15:30:44.542430251 +0000 UTC m=+16.310540633 ,          1000 ,                 56 ,15.283µs        ,2.195667ms  ,157.042µs   ,   65429.503799000566 ,15.283625ms
2024-01-06 15:30:44.559770084 +0000 UTC m=+16.327880466 ,          1000 ,                 57 ,16.449µs        ,2.139083ms  ,258.083µs   ,   60791.19743461147  ,16.44975ms
2024-01-06 15:30:44.620541043 +0000 UTC m=+16.388651424 ,          1000 ,                 58 ,59.99µs         ,9.617333ms  ,186.833µs   ,   16669.375440175696 ,59.99025ms
2024-01-06 15:30:44.645463251 +0000 UTC m=+16.413573591 ,          1000 ,                 59 ,23.587µs        ,5.634667ms  ,246.583µs   ,   42396.23521431297  ,23.587ms
2024-01-06 15:30:44.659785876 +0000 UTC m=+16.427896216 ,          1000 ,                 60 ,13.657µs        ,1.7545ms    ,241.208µs   ,   73218.72747608897  ,13.657708ms
2024-01-06 15:30:44.675983543 +0000 UTC m=+16.444093924 ,          1000 ,                 61 ,15.498µs        ,2.731417ms  ,153.791µs   ,   64520.811994418946 ,15.498875ms
2024-01-06 15:30:44.691359293 +0000 UTC m=+16.459469674 ,          1000 ,                 62 ,14.546µs        ,2.039584ms  ,245.209µs   ,   68747.42197167606  ,14.546ms
2024-01-06 15:30:44.707167626 +0000 UTC m=+16.475278008 ,          1000 ,                 63 ,15.148µs        ,2.220458ms  ,175.792µs   ,   66014.22606571716  ,15.14825ms
2024-01-06 15:30:44.724403001 +0000 UTC m=+16.492513383 ,          1000 ,                 64 ,16.555µs        ,1.73425ms   ,162.083µs   ,   60402.88725801093  ,16.5555ms
2024-01-06 15:30:44.740330209 +0000 UTC m=+16.508440591 ,          1000 ,                 65 ,15.163µs        ,2.375917ms  ,243.667µs   ,   65949.28355006577  ,15.163167ms
2024-01-06 15:30:44.757946709 +0000 UTC m=+16.526057091 ,          1000 ,                 66 ,16.727µs        ,2.307ms     ,192.292µs   ,   59781.64634110618  ,16.727542ms
2024-01-06 15:30:44.773102751 +0000 UTC m=+16.541213133 ,          1000 ,                 67 ,14.378µs        ,2.240292ms  ,265.417µs   ,   69547.679280877    ,14.378625ms
2024-01-06 15:30:44.787981376 +0000 UTC m=+16.556091758 ,          1000 ,                 68 ,14.157µs        ,2.288709ms  ,237.959µs   ,   70636.43427279791  ,14.157ms
2024-01-06 15:30:44.803690959 +0000 UTC m=+16.571801341 ,          1000 ,                 69 ,15.157µs        ,2.014542ms  ,295.458µs   ,   65974.48436817061  ,15.157375ms
2024-01-06 15:30:44.820676168 +0000 UTC m=+16.588786508 ,          1000 ,                 70 ,16.302µs        ,2.390375ms  ,364.5µs     ,   61340.28523232633  ,16.3025ms
2024-01-06 15:30:44.836397459 +0000 UTC m=+16.604507841 ,          1000 ,                 71 ,15.062µs        ,2.074666ms  ,191.167µs   ,   66390.22661507172  ,15.062458ms
2024-01-06 15:30:44.851018793 +0000 UTC m=+16.619129174 ,          1000 ,                 72 ,13.913µs        ,2.15275ms   ,270.958µs   ,   71873.72132157661  ,13.913291ms
2024-01-06 15:30:44.867287584 +0000 UTC m=+16.635397924 ,          1000 ,                 73 ,15.401µs        ,2.802459ms  ,165.292µs   ,   64927.68678883893  ,15.40175ms
2024-01-06 15:30:44.883018459 +0000 UTC m=+16.651128799 ,          1000 ,                 74 ,15.038µs        ,3.035666ms  ,320.417µs   ,   66494.33551379341  ,15.038875ms
2024-01-06 15:30:44.898451959 +0000 UTC m=+16.666562299 ,          1000 ,                 75 ,14.829µs        ,2.696875ms  ,200.666µs   ,   67432.96590009322  ,14.829542ms
2024-01-06 15:30:44.913797709 +0000 UTC m=+16.681908091 ,          1000 ,                 76 ,14.637µs        ,2.223333ms  ,172.75µs    ,   68317.09379083014  ,14.637625ms
2024-01-06 15:30:44.930126459 +0000 UTC m=+16.698236841 ,          1000 ,                 77 ,15.495µs        ,2.512625ms  ,358.666µs   ,   64535.556316501476 ,15.495334ms
2024-01-06 15:30:44.945726209 +0000 UTC m=+16.713836591 ,          1000 ,                 78 ,14.883µs        ,2.558875ms  ,197.625µs   ,   67188.11813068681  ,14.883584ms
2024-01-06 15:30:44.963450918 +0000 UTC m=+16.731561299 ,          1000 ,                 79 ,17.027µs        ,4.584708ms  ,244.5µs     ,   58729.24479124455  ,17.027292ms
2024-01-06 15:30:44.978383459 +0000 UTC m=+16.746493841 ,          1000 ,                 80 ,14.267µs        ,2.138458ms  ,411.417µs   ,   70089.36393902225  ,14.2675ms
2024-01-06 15:30:44.994459543 +0000 UTC m=+16.762569883 ,          1000 ,                 81 ,15.469µs        ,2.946666ms  ,254.458µs   ,   64643.50593278704  ,15.469458ms
2024-01-06 15:30:45.008729418 +0000 UTC m=+16.776839799 ,          1000 ,                 82 ,13.63µs         ,2.35875ms   ,214.917µs   ,   73367.34545645567  ,13.630042ms
2024-01-06 15:30:45.023397293 +0000 UTC m=+16.791507674 ,          1000 ,                 83 ,13.812µs        ,2.548459ms  ,265.209µs   ,   72396.0044066      ,13.812917ms
2024-01-06 15:30:45.037828084 +0000 UTC m=+16.805938466 ,          1000 ,                 84 ,13.758µs        ,2.12375ms   ,240.792µs   ,   72680.14427880802  ,13.758916ms
2024-01-06 15:30:45.052254126 +0000 UTC m=+16.820364508 ,          1000 ,                 85 ,13.832µs        ,2.757125ms  ,316.875µs   ,   72295.47159239813  ,13.832125ms
2024-01-06 15:30:45.069362793 +0000 UTC m=+16.837473174 ,          1000 ,                 86 ,16.466µs        ,2.613959ms  ,332.708µs   ,   60729.35960890293  ,16.4665ms
2024-01-06 15:30:45.085470459 +0000 UTC m=+16.853580841 ,          1000 ,                 87 ,15.431µs        ,2.806334ms  ,86µs        ,   64804.441903822306 ,15.431041ms
2024-01-06 15:30:45.103354334 +0000 UTC m=+16.871464716 ,          1000 ,                 88 ,17.06µs         ,2.853834ms  ,310.709µs   ,   58616.647127784294 ,17.06ms
2024-01-06 15:30:45.120414084 +0000 UTC m=+16.888524466 ,          1000 ,                 89 ,16.268µs        ,2.702375ms  ,409.917µs   ,   61468.48203583612  ,16.2685ms
2024-01-06 15:30:45.135401543 +0000 UTC m=+16.903511924 ,          1000 ,                 90 ,14.322µs        ,2.386875ms  ,158.375µs   ,   69819.40373391379  ,14.322666ms
2024-01-06 15:30:45.150905334 +0000 UTC m=+16.919015716 ,          1000 ,                 91 ,14.888µs        ,4.466875ms  ,203.375µs   ,   67164.80564184368  ,14.88875ms
2024-01-06 15:30:45.16649746 +0000 UTC m=+16.934607841  ,          1000 ,                 92 ,14.938µs        ,4.009625ms  ,402.041µs   ,   66942.99395712288  ,14.938083ms
2024-01-06 15:30:45.182209835 +0000 UTC m=+16.950320216 ,          1000 ,                 93 ,14.961µs        ,3.207791ms  ,320.458µs   ,   66838.95968100171  ,14.961334ms
2024-01-06 15:30:45.196705293 +0000 UTC m=+16.964815675 ,          1000 ,                 94 ,13.708µs        ,2.455375ms  ,304.25µs    ,   72948.3247198383   ,13.708334ms
2024-01-06 15:30:45.21111921 +0000 UTC m=+16.979229591  ,          1000 ,                 95 ,13.66µs         ,2.747709ms  ,287.791µs   ,   73201.53348428465  ,13.660916ms
2024-01-06 15:30:45.227257751 +0000 UTC m=+16.995368133 ,          1000 ,                 96 ,15.433µs        ,3.311708ms  ,359.459µs   ,   64793.940367026575 ,15.433542ms
2024-01-06 15:30:45.241731751 +0000 UTC m=+17.009842133 ,          1000 ,                 97 ,13.769µs        ,2.944459ms  ,290.958µs   ,   72626.91553489723  ,13.769ms
2024-01-06 15:30:45.256756251 +0000 UTC m=+17.024866633 ,          1000 ,                 98 ,14.278µs        ,2.587917ms  ,252.875µs   ,   70037.0012481294   ,14.278167ms
2024-01-06 15:30:45.270911918 +0000 UTC m=+17.039022300 ,          1000 ,                 99 ,13.422µs        ,2.463292ms  ,288.75µs    ,   74503.61778392416  ,13.422167ms
2024-01-06 15:30:45.285360293 +0000 UTC m=+17.053470633 ,          1000 ,                100 ,13.81µs         ,2.718125ms  ,347.291µs   ,   72406.26809477893  ,13.810959ms
