Timestamp                                              ,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-08 14:42:37.062567002 +0000 UTC m=+5.652906752 ,          1000 ,                 61 ,1.845733ms      ,5.654ms      ,203.459µs   ,  541.789911297446    ,31.943875ms
2024-01-08 14:42:37.220020127 +0000 UTC m=+5.810359836 ,          1000 ,                 62 ,9.627755ms      ,129.502292ms ,411.25µs    ,  103.86637136223356  ,156.377375ms
2024-01-08 14:42:37.268656877 +0000 UTC m=+5.858996628 ,          1000 ,                 63 ,2.938302ms      ,14.692ms     ,242.5µs     ,  340.3325653389798   ,47.61625ms
2024-01-08 14:42:37.481862377 +0000 UTC m=+6.072202086 ,          1000 ,                 64 ,13.240624ms     ,174.676375ms ,257.459µs   ,   75.52513965642835  ,209.027625ms
2024-01-08 14:42:37.521630252 +0000 UTC m=+6.111970003 ,          1000 ,                 65 ,2.32037ms       ,6.85975ms    ,417.541µs   ,  430.9657149341206   ,36.903875ms
2024-01-08 14:42:37.645098794 +0000 UTC m=+6.235438544 ,          1000 ,                 66 ,7.942906ms      ,95.029917ms  ,294.334µs   ,  125.89850144043585  ,122.005625ms
2024-01-08 14:42:37.677454335 +0000 UTC m=+6.267794086 ,          1000 ,                 67 ,2.024642ms      ,6.824458ms   ,266.375µs   ,  493.9144255384396   ,31.224708ms
2024-01-08 14:42:37.834781586 +0000 UTC m=+6.425121336 ,          1000 ,                 68 ,9.352884ms      ,130.733292ms ,251.833µs   ,  106.91889169655997  ,155.879667ms
2024-01-08 14:42:37.888913919 +0000 UTC m=+6.479253670 ,          1000 ,                 69 ,3.538033ms      ,24.784416ms  ,203.833µs   ,  282.64285866377855  ,53.353666ms
2024-01-08 14:42:37.920863002 +0000 UTC m=+6.511202753 ,          1000 ,                 70 ,2.087301ms      ,8.034958ms   ,278.333µs   ,  479.0874697550644   ,31.132ms
2024-01-08 14:42:38.113129294 +0000 UTC m=+6.703469045 ,          1000 ,                 71 ,13.470422ms     ,163.913417ms ,596.25µs    ,   74.23672379944381  ,191.212833ms
2024-01-08 14:42:38.146971502 +0000 UTC m=+6.737311253 ,          1000 ,                 72 ,2.178185ms      ,4.421ms      ,302.959µs   ,  459.09764854839665  ,32.314375ms
2024-01-08 14:42:38.322812419 +0000 UTC m=+6.913152170 ,          1000 ,                 73 ,12.632497ms     ,149.683125ms ,272.916µs   ,   79.16091228975637  ,174.827584ms
2024-01-08 14:42:38.350809211 +0000 UTC m=+6.941148961 ,          1000 ,                 74 ,1.896226ms      ,4.80575ms    ,402.583µs   ,  527.3632761609032   ,26.440542ms
2024-01-08 14:42:38.561862128 +0000 UTC m=+7.152201920 ,          1000 ,                 75 ,15.640615ms     ,182.505709ms ,417.041µs   ,   63.93610301564962  ,209.88225ms
2024-01-08 14:42:38.617225503 +0000 UTC m=+7.207565253 ,          1000 ,                 76 ,3.652435ms      ,9.573667ms   ,406.75µs    ,  273.78989659083464  ,52.427125ms
