id,Time,Production_of_CHP,Production_of_PV,Grid_Reference_SMARD,Total_Load,Feed,Brown Coal,Hard Coal,Other conventional fuel,Natural Gas,Biomass,Hydropower,WindOffshore,WindOnshore,Photovoltaic,Other Renewables,Pumped Storage,EVSE_cluster,Haus_Harbig,Haus_Fleming
1439,2020-01-15 23:45:00+00:00,425.0,0.0,0.0,359.0,-65.0,1386,43,235,128,247,29,252,2680,0,16,0,0.034,28.0,24.5
1440,2020-01-16 00:00:00+00:00,426.0,0.0,0.0,346.0,-80.0,1394,42,233,123,248,29,251,2632,0,15,0,0.045,28.0,24.0
1441,2020-01-16 00:15:00+00:00,424.0,0.0,0.0,350.0,-74.0,1404,42,232,120,246,29,250,2564,0,14,0,0.045,28.0,24.0
1442,2020-01-16 00:30:00+00:00,424.0,0.0,0.0,347.0,-78.0,1402,43,232,120,245,29,242,2504,0,14,0,0.053,28.0,24.5
1443,2020-01-16 00:45:00+00:00,422.0,0.0,0.0,326.0,-96.0,1418,47,232,119,246,29,232,2443,0,14,0,0.041,28.0,24.5
1444,2020-01-16 01:00:00+00:00,418.0,0.0,0.0,328.0,-90.0,1481,102,229,113,245,29,225,2365,0,13,0,0.041,28.0,25.0
1445,2020-01-16 01:15:00+00:00,421.0,0.0,0.0,334.0,-87.0,1483,115,228,110,250,29,229,2271,0,13,0,0.039,28.0,25.0
1446,2020-01-16 01:30:00+00:00,421.0,0.0,0.0,337.0,-84.0,1509,124,228,110,254,30,233,2175,0,13,0,0.048,28.0,24.0
1447,2020-01-16 01:45:00+00:00,422.0,0.0,0.0,330.0,-92.0,1505,129,228,110,252,30,238,2071,0,13,0,0.034,28.0,25.5
1448,2020-01-16 02:00:00+00:00,422.0,0.0,0.0,327.0,-96.0,1553,162,227,106,246,29,239,1996,0,12,0,0.035,28.0,26.0
1449,2020-01-16 02:15:00+00:00,423.0,0.0,0.0,335.0,-88.0,1546,170,224,98,245,29,231,1958,0,11,0,0.059,27.0,24.5
1450,2020-01-16 02:30:00+00:00,423.0,0.0,0.0,327.0,-95.0,1553,170,224,98,248,29,225,1878,0,11,0,0.049,26.0,24.0
1451,2020-01-16 02:45:00+00:00,422.0,0.0,0.0,329.0,-93.0,1548,169,224,98,254,30,230,1784,0,11,0,0.048,26.0,24.0
1452,2020-01-16 03:00:00+00:00,423.0,0.0,0.0,328.0,-95.0,1575,150,222,93,253,30,241,1721,0,10,0,0.045,26.0,24.0
1453,2020-01-16 03:15:00+00:00,424.0,0.0,0.0,334.0,-90.0,1562,153,219,85,253,30,243,1656,0,9,0,0.05,26.0,24.0
1454,2020-01-16 03:30:00+00:00,424.0,0.0,0.0,322.0,-102.0,1574,177,219,85,256,30,245,1636,0,9,0,0.04,26.0,24.0
1455,2020-01-16 03:45:00+00:00,428.0,0.0,0.0,334.0,-94.0,1578,176,219,85,253,30,247,1513,0,9,0,0.046,26.0,24.0
1456,2020-01-16 04:00:00+00:00,425.0,0.0,0.0,330.0,-95.0,1612,147,219,85,256,30,247,1453,0,9,0,0.044,26.0,26.5
1457,2020-01-16 04:15:00+00:00,425.0,0.0,0.0,334.0,-91.0,1607,141,219,85,255,30,248,1372,0,9,0,0.047,26.0,30.5
1458,2020-01-16 04:30:00+00:00,426.0,0.0,0.0,331.0,-95.0,1616,140,219,86,258,30,249,1309,0,9,0,0.046,26.0,33.0
1459,2020-01-16 04:45:00+00:00,425.0,0.0,0.0,342.0,-83.0,1626,140,219,86,257,30,250,1244,0,9,0,0.192,26.0,36.0
1460,2020-01-16 05:00:00+00:00,418.0,0.0,0.0,353.0,-65.0,1635,144,219,86,257,30,251,1172,0,9,0,0.344,26.0,38.0
1461,2020-01-16 05:15:00+00:00,421.0,0.0,0.0,347.0,-73.0,1642,143,219,86,256,30,249,1136,0,9,0,0.34,26.0,42.5
1462,2020-01-16 05:30:00+00:00,421.0,0.0,0.0,379.0,-42.0,1648,143,219,88,252,30,248,1087,0,9,0,0.325,26.5,50.5
1463,2020-01-16 05:45:00+00:00,421.0,0.0,0.0,381.0,-40.0,1645,145,224,98,250,29,247,1052,0,10,0,0.349,30.0,55.0
1464,2020-01-16 06:00:00+00:00,422.0,0.0,0.0,391.0,-31.0,1620,138,229,103,250,29,242,1050,0,11,0,0.348,33.0,64.0
1465,2020-01-16 06:15:00+00:00,425.0,0.0,0.0,423.0,-2.2,1631,137,228,107,247,29,242,1044,0,11,0,0.046,33.5,74.0
1466,2020-01-16 06:30:00+00:00,424.0,0.0,26.7,450.0,0.0,1650,141,232,116,251,30,244,1036,0,12,0,0.041,33.5,75.0
1467,2020-01-16 06:45:00+00:00,424.0,0.0,36.8,461.0,0.0,1633,148,238,144,252,30,242,1027,0,15,0,0.04,35.0,72.0
1468,2020-01-16 07:00:00+00:00,421.0,0.0,77.7,499.0,0.0,1624,140,238,151,249,29,236,1020,0,16,0,0.037,38.5,74.5
1469,2020-01-16 07:15:00+00:00,424.0,0.0,118.0,542.0,0.0,1630,143,235,155,248,29,237,1018,0,16,0,0.047,41.0,81.0
1470,2020-01-16 07:30:00+00:00,425.0,0.0,176.0,602.0,0.0,1645,143,232,155,248,29,241,1001,0,16,0,0.052,44.5,88.0
1471,2020-01-16 07:45:00+00:00,421.0,0.0,223.0,644.0,0.0,1660,143,234,161,247,29,242,966,0,17,8,0.057,45.5,90.5
1472,2020-01-16 08:00:00+00:00,414.0,0.0,251.0,665.0,0.0,1643,143,234,167,249,29,243,949,0,18,540,0.049,45.0,87.0
1473,2020-01-16 08:15:00+00:00,420.0,0.0,294.0,714.0,0.0,1676,142,231,167,246,29,244,959,0,18,543,3.794,46.5,95.0
1474,2020-01-16 08:30:00+00:00,420.0,0.0,310.0,730.0,0.0,1669,141,231,167,246,29,243,941,0,18,543,5.674,48.0,101.0
1475,2020-01-16 08:45:00+00:00,420.0,0.0,312.0,733.0,0.0,1668,142,236,171,244,29,245,976,0,18,546,7.178,48.0,101.5
1476,2020-01-16 09:00:00+00:00,420.0,0.0,353.0,773.0,0.0,1682,143,239,184,249,29,247,978,1,19,568,7.11,47.0,108.5
1477,2020-01-16 09:15:00+00:00,420.0,1.63,376.0,798.0,0.0,1681,144,236,187,250,29,245,972,5,19,568,7.145,47.0,109.0
1478,2020-01-16 09:30:00+00:00,421.0,2.07,351.0,774.0,0.0,1671,142,236,186,250,29,238,940,26,19,569,5.957,46.0,105.5
1479,2020-01-16 09:45:00+00:00,419.0,2.84,415.0,837.0,0.0,1667,142,237,185,251,29,234,896,58,19,568,3.619,44.0,102.5
1480,2020-01-16 10:00:00+00:00,419.0,4.07,388.0,811.0,0.0,1669,142,236,185,247,29,238,864,141,19,517,3.605,42.5,102.0
1481,2020-01-16 10:15:00+00:00,420.0,5.68,433.0,859.0,0.0,1672,142,236,185,244,29,239,819,239,19,511,3.378,41.0,108.0
1482,2020-01-16 10:30:00+00:00,418.0,8.02,390.0,815.0,0.0,1673,142,234,185,246,29,242,756,356,19,512,7.243,42.5,107.5
1483,2020-01-16 10:45:00+00:00,418.0,10.5,419.0,848.0,0.0,1647,143,229,185,245,29,239,709,475,19,512,8.998,43.5,102.5
1484,2020-01-16 11:00:00+00:00,419.0,13.8,412.0,845.0,0.0,1607,142,235,185,249,29,234,679,526,19,474,11.318,42.5,103.0
1485,2020-01-16 11:15:00+00:00,419.0,17.0,403.0,839.0,0.0,1614,142,240,185,251,29,236,654,594,19,477,10.411,43.0,103.5
1486,2020-01-16 11:30:00+00:00,422.0,16.8,406.0,844.0,0.0,1586,142,240,186,250,29,241,606,679,19,479,10.409,43.0,100.5
1487,2020-01-16 11:45:00+00:00,422.0,15.4,386.0,824.0,0.0,1507,143,239,182,245,29,243,515,756,19,482,10.072,42.0,102.0
1488,2020-01-16 12:00:00+00:00,421.0,13.2,385.0,819.0,0.0,1427,143,236,163,241,28,242,438,837,17,65,14.384,41.0,103.0
1489,2020-01-16 12:15:00+00:00,422.0,11.3,365.0,798.0,0.0,1447,143,236,153,234,28,244,380,900,17,29,14.408,39.0,101.5
1490,2020-01-16 12:30:00+00:00,422.0,11.4,342.0,775.0,0.0,1446,142,236,145,231,27,244,303,931,17,29,12.112,40.0,103.5
1491,2020-01-16 12:45:00+00:00,431.0,10.9,314.0,756.0,0.0,1418,142,237,140,233,27,244,258,989,17,29,5.704,42.5,102.5
1492,2020-01-16 13:00:00+00:00,426.0,10.0,367.0,802.0,0.0,1425,142,236,140,243,29,241,227,1040,17,23,0.002,43.0,102.0
1493,2020-01-16 13:15:00+00:00,423.0,9.41,364.0,796.0,0.0,1417,142,235,139,246,29,241,184,1019,17,23,0.844,43.0,105.0
1494,2020-01-16 13:30:00+00:00,415.0,8.4,392.0,815.0,0.0,1387,144,235,139,249,29,235,162,1037,17,28,4.516,42.0,102.0
1495,2020-01-16 13:45:00+00:00,419.0,6.92,372.0,798.0,0.0,1361,143,233,137,254,30,236,155,1012,16,28,1.51,42.5,102.0
1496,2020-01-16 14:00:00+00:00,419.0,6.11,357.0,782.0,0.0,1378,143,235,133,258,30,237,148,971,16,16,0.027,42.5,109.5
1497,2020-01-16 14:15:00+00:00,420.0,5.46,358.0,783.0,0.0,1393,143,241,132,260,31,229,168,920,16,18,0.028,39.0,106.5
1498,2020-01-16 14:30:00+00:00,421.0,4.45,336.0,761.0,0.0,1385,150,240,133,262,31,220,160,886,16,23,0.025,40.0,102.0
1499,2020-01-16 14:45:00+00:00,421.0,3.35,338.0,762.0,0.0,1377,152,242,133,259,30,204,162,823,16,33,0.022,45.0,101.0
1500,2020-01-16 15:00:00+00:00,420.0,2.29,347.0,769.0,0.0,1386,155,241,130,256,30,189,161,743,15,47,5.533,43.5,99.5
1501,2020-01-16 15:15:00+00:00,421.0,1.33,334.0,756.0,0.0,1388,165,236,127,256,30,181,155,634,14,90,7.204,41.0,97.0
1502,2020-01-16 15:30:00+00:00,421.0,0.755,327.0,749.0,0.0,1389,184,234,130,257,30,158,173,555,14,144,10.164,44.0,98.0
1503,2020-01-16 15:45:00+00:00,422.0,0.308,321.0,744.0,0.0,1393,195,235,132,257,30,146,184,461,14,173,10.333,43.5,101.0
1504,2020-01-16 16:00:00+00:00,421.0,0.0828,322.0,743.0,0.0,1399,206,233,132,256,30,132,184,370,14,147,10.361,40.0,99.0
1505,2020-01-16 16:15:00+00:00,423.0,0.0,306.0,729.0,0.0,1410,218,235,132,259,30,110,224,268,14,109,10.375,40.5,98.5
1506,2020-01-16 16:30:00+00:00,425.0,0.0,298.0,723.0,0.0,1414,223,236,132,255,30,108,239,183,14,136,10.337,41.5,96.5
1507,2020-01-16 16:45:00+00:00,425.0,0.0,330.0,755.0,0.0,1434,225,234,133,256,30,101,250,100,14,111,10.322,42.0,96.5
1508,2020-01-16 17:00:00+00:00,420.0,0.0,318.0,738.0,0.0,1462,224,227,133,256,30,98,293,37,14,162,3.21,42.5,100.0
1509,2020-01-16 17:15:00+00:00,418.0,0.0,330.0,747.0,0.0,1479,227,224,133,255,30,93,389,6,14,158,3.217,42.5,99.5
1510,2020-01-16 17:30:00+00:00,422.0,0.0,328.0,750.0,0.0,1484,237,231,136,251,29,90,455,0,14,151,4.455,39.5,97.0
1511,2020-01-16 17:45:00+00:00,429.0,0.0,308.0,737.0,0.0,1483,241,240,143,250,29,75,519,0,16,153,4.384,40.0,89.5
1512,2020-01-16 18:00:00+00:00,421.0,0.0,287.0,708.0,0.0,1468,263,241,144,251,30,73,592,0,16,482,3.584,37.5,83.5
1513,2020-01-16 18:15:00+00:00,421.0,0.0,260.0,681.0,0.0,1476,266,235,144,249,29,82,676,0,16,459,3.617,35.0,84.0
1514,2020-01-16 18:30:00+00:00,421.0,0.0,248.0,669.0,0.0,1476,266,229,144,256,30,92,765,0,16,458,3.528,39.0,84.5
1515,2020-01-16 18:45:00+00:00,420.0,0.0,214.0,634.0,0.0,1473,267,237,153,258,30,89,850,0,17,457,3.603,36.0,85.5
1516,2020-01-16 19:00:00+00:00,421.0,0.0,196.0,617.0,0.0,1468,262,245,156,259,30,87,971,0,18,498,3.607,36.0,93.0
1517,2020-01-16 19:15:00+00:00,420.0,0.0,171.0,591.0,0.0,1465,261,244,156,256,30,96,1067,0,18,461,2.08,38.0,88.5
1518,2020-01-16 19:30:00+00:00,422.0,0.0,168.0,590.0,0.0,1452,261,245,156,259,30,108,1138,0,18,477,0.386,35.5,75.0
1519,2020-01-16 19:45:00+00:00,420.0,0.0,151.0,571.0,0.0,1437,260,243,160,259,30,104,1223,0,18,473,0.031,32.0,72.0
1520,2020-01-16 20:00:00+00:00,422.0,0.0,97.3,520.0,0.0,1455,242,246,163,258,30,102,1333,0,19,485,0.264,33.0,72.0
1521,2020-01-16 20:15:00+00:00,423.0,0.0,63.9,487.0,0.0,1451,236,249,163,259,30,106,1397,0,19,504,0.315,32.5,72.0
1522,2020-01-16 20:30:00+00:00,425.0,0.0,55.2,480.0,0.0,1445,238,249,162,258,30,113,1456,0,19,512,0.32,28.0,70.0
1523,2020-01-16 20:45:00+00:00,425.0,0.0,45.7,471.0,0.0,1434,238,249,162,256,30,118,1534,0,19,342,0.315,29.5,68.5
1524,2020-01-16 21:00:00+00:00,424.0,0.0,39.8,463.0,0.0,1435,234,248,160,252,30,123,1592,0,19,30,0.322,29.5,70.5
1525,2020-01-16 21:15:00+00:00,417.0,0.0,39.9,457.0,0.0,1437,221,245,154,249,29,123,1627,0,18,31,0.315,27.0,69.5
1526,2020-01-16 21:30:00+00:00,420.0,0.0,24.2,445.0,0.0,1443,220,245,154,254,30,111,1678,0,18,31,0.056,26.0,64.0
1527,2020-01-16 21:45:00+00:00,424.0,0.0,15.1,440.0,0.0,1445,219,245,153,250,29,114,1675,0,18,29,0.019,27.0,63.5
1528,2020-01-16 22:00:00+00:00,425.0,0.0,3.12,428.0,0.0,1427,220,239,142,254,30,122,1669,0,16,1,0.025,27.0,63.5
1529,2020-01-16 22:15:00+00:00,425.0,0.0,0.0,407.0,-18.0,1431,215,239,133,255,30,123,1702,0,16,0,0.018,26.0,61.0
1530,2020-01-16 22:30:00+00:00,422.0,0.0,0.0,392.0,-31.0,1428,214,241,131,256,30,124,1707,0,16,0,0.015,26.0,57.5
1531,2020-01-16 22:45:00+00:00,420.0,0.0,0.0,390.0,-31.0,1434,214,241,126,252,30,131,1709,0,16,0,0.028,26.0,55.0
1532,2020-01-16 23:00:00+00:00,422.0,0.0,0.0,397.0,-25.0,1443,214,241,127,254,30,135,1733,0,15,0,0.013,26.0,54.0
1533,2020-01-16 23:15:00+00:00,422.0,0.0,0.0,381.0,-41.0,1438,214,240,127,253,30,135,1747,0,15,0,0.065,26.0,53.0
1534,2020-01-16 23:30:00+00:00,428.0,0.0,0.0,377.0,-52.0,1439,215,240,127,254,30,132,1730,0,16,0,0.368,26.0,40.5
1535,2020-01-16 23:45:00+00:00,430.0,0.0,0.0,375.0,-55.0,1424,214,241,127,258,30,142,1774,0,15,0,0.324,26.0,31.5
1536,2020-01-17 00:00:00+00:00,430.0,0.0,0.0,363.0,-67.0,1383,214,241,127,255,30,153,1748,0,15,0,0.315,26.0,35.0
1537,2020-01-17 00:15:00+00:00,433.0,0.0,0.0,367.0,-66.0,1319,213,242,127,257,30,159,1733,0,15,0,0.322,26.0,34.002
1538,2020-01-17 00:30:00+00:00,434.0,0.0,0.0,373.0,-61.0,1334,213,240,127,257,30,184,1725,0,16,0,0.32,26.0,32.0
1539,2020-01-17 00:45:00+00:00,434.0,0.0,0.0,358.0,-76.0,1322,212,239,126,257,30,207,1724,0,16,0,0.323,26.0,29.5
1540,2020-01-17 01:00:00+00:00,431.0,0.0,0.0,361.0,-70.0,1377,216,237,127,255,30,220,1724,0,16,0,0.322,26.0,28.0
1541,2020-01-17 01:15:00+00:00,425.0,0.0,0.0,363.0,-62.0,1346,216,243,132,254,30,228,1751,0,17,0,0.325,26.0,28.5
1542,2020-01-17 01:30:00+00:00,429.0,0.0,0.0,347.0,-82.0,1341,215,244,132,257,30,224,1770,0,17,0,0.327,26.0,28.5
1543,2020-01-17 01:45:00+00:00,430.0,0.0,0.0,362.0,-69.0,1316,214,245,131,258,30,219,1796,0,17,0,0.334,26.0,28.0
1544,2020-01-17 02:00:00+00:00,430.0,0.0,0.0,347.0,-82.0,1259,214,243,131,257,30,222,1779,0,17,0,0.328,26.0,28.5
1545,2020-01-17 02:15:00+00:00,430.0,0.0,0.0,356.0,-74.0,1237,213,243,131,256,30,219,1754,0,17,0,0.322,26.0,28.0
1546,2020-01-17 02:30:00+00:00,431.0,0.0,0.0,354.0,-76.0,1236,214,243,131,264,31,213,1769,0,17,0,0.315,26.0,28.0
1547,2020-01-17 02:45:00+00:00,429.0,0.0,0.0,359.0,-70.0,1236,215,241,131,264,31,203,1750,0,17,0,0.318,26.0,28.5
1548,2020-01-17 03:00:00+00:00,430.0,0.0,0.0,355.0,-75.0,1245,214,241,131,260,31,189,1750,0,17,0,0.327,26.0,28.5
1549,2020-01-17 03:15:00+00:00,429.0,0.0,0.0,355.0,-74.0,1239,214,244,131,256,30,187,1736,0,17,0,0.32,26.0,28.0
1550,2020-01-17 03:30:00+00:00,430.0,0.0,0.0,355.0,-75.0,1244,213,244,131,260,31,200,1676,0,17,0,0.318,26.0,27.0
1551,2020-01-17 03:45:00+00:00,430.0,0.0,0.0,358.0,-72.0,1255,213,243,131,264,31,197,1640,0,17,0,0.322,26.0,28.0
1552,2020-01-17 04:00:00+00:00,430.0,0.0,0.0,360.0,-70.0,1278,214,243,131,265,31,194,1621,0,17,0,0.309,26.0,30.0
1553,2020-01-17 04:15:00+00:00,430.0,0.0,0.0,362.0,-68.0,1280,215,240,131,260,31,187,1594,0,17,0,0.313,26.0,31.5
1554,2020-01-17 04:30:00+00:00,430.0,0.0,0.0,363.0,-67.0,1282,215,237,131,260,31,184,1554,0,17,0,0.322,26.0,33.0
1555,2020-01-17 04:45:00+00:00,433.0,0.0,0.0,370.0,-64.0,1279,214,240,131,254,30,190,1518,0,17,0,0.322,26.0,33.5
1556,2020-01-17 05:00:00+00:00,433.0,0.0,0.0,373.0,-61.0,1283,213,240,131,253,30,179,1481,0,17,0,0.317,26.0,35.0
1557,2020-01-17 05:15:00+00:00,429.0,0.0,0.0,369.0,-59.0,1286,212,240,132,254,30,180,1470,0,17,0,0.325,26.0,42.0
1558,2020-01-17 05:30:00+00:00,426.0,0.0,0.0,387.0,-39.0,1290,214,245,134,254,30,194,1434,0,17,0,0.322,26.0,50.5
1559,2020-01-17 05:45:00+00:00,429.0,0.0,0.0,398.0,-32.0,1311,214,246,136,252,30,197,1410,0,17,0,0.333,28.0,58.5
1560,2020-01-17 06:00:00+00:00,429.0,0.0,0.0,414.0,-15.0,1374,214,243,142,254,30,202,1390,0,17,0,0.315,29.5,66.0
1561,2020-01-17 06:15:00+00:00,429.0,0.0,0.0,424.0,-5.1,1417,214,242,142,256,30,202,1409,0,17,0,0.332,28.5,72.5
1562,2020-01-17 06:30:00+00:00,428.0,0.0,39.4,468.0,0.0,1412,214,244,142,258,30,197,1408,0,17,0,0.329,29.5,71.0
1563,2020-01-17 06:45:00+00:00,427.0,0.0,40.9,468.0,0.0,1417,213,244,151,254,30,190,1427,0,17,0,0.33,32.0,67.5
1564,2020-01-17 07:00:00+00:00,427.0,0.0,88.9,516.0,0.0,1427,213,244,151,251,29,182,1476,0,17,0,0.322,34.0,74.0
1565,2020-01-17 07:15:00+00:00,428.0,0.0,114.0,542.0,0.0,1449,214,247,161,246,29,182,1497,0,18,8,0.327,39.5,83.0
1566,2020-01-17 07:30:00+00:00,428.0,0.0,146.0,574.0,0.0,1451,214,244,164,249,29,189,1514,0,19,10,1.968,44.5,88.0
1567,2020-01-17 07:45:00+00:00,428.0,0.0,170.0,597.0,0.0,1463,219,247,159,255,30,190,1521,0,19,31,17.05,44.0,89.5
1568,2020-01-17 08:00:00+00:00,428.0,0.0,203.0,630.0,0.0,1458,220,248,152,255,30,197,1504,0,19,42,18.511,45.5,88.0
1569,2020-01-17 08:15:00+00:00,428.0,0.0,243.0,670.0,0.0,1466,223,246,153,256,30,200,1532,0,19,22,18.7,49.5,86.5
1570,2020-01-17 08:30:00+00:00,428.0,0.0,278.0,706.0,0.0,1470,214,247,162,255,30,200,1543,0,19,27,20.465,50.5,90.5
1571,2020-01-17 08:45:00+00:00,428.0,0.0,313.0,741.0,0.0,1473,212,241,163,255,30,179,1550,0,19,34,23.847,47.5,101.5
1572,2020-01-17 09:00:00+00:00,427.0,1.55,368.0,797.0,0.0,1464,246,246,164,252,30,123,1608,2,19,487,28.075,44.5,106.5
1573,2020-01-17 09:15:00+00:00,428.0,1.9,361.0,791.0,0.0,1473,264,248,164,253,30,129,1651,18,19,500,27.65,43.5,101.5
1574,2020-01-17 09:30:00+00:00,428.0,2.54,376.0,806.0,0.0,1467,264,248,164,257,30,134,1656,65,19,496,15.998,42.0,99.5
1575,2020-01-17 09:45:00+00:00,428.0,3.52,397.0,828.0,0.0,1461,262,245,164,256,30,162,1636,140,19,477,11.353,41.5,95.0
1576,2020-01-17 10:00:00+00:00,427.0,4.77,407.0,839.0,0.0,1470,240,240,164,257,30,217,1596,247,19,393,11.291,42.0,90.0
1577,2020-01-17 10:15:00+00:00,428.0,6.48,408.0,842.0,0.0,1477,239,237,164,251,29,217,1515,325,19,398,11.3,42.0,90.0
1578,2020-01-17 10:30:00+00:00,427.0,8.52,395.0,831.0,0.0,1481,238,247,164,251,30,217,1515,433,19,401,11.3,42.0,90.0
1579,2020-01-17 10:45:00+00:00,427.0,11.2,394.0,832.0,0.0,1476,236,246,164,253,30,219,1472,534,19,257,12.539,41.5,96.5
1580,2020-01-17 11:45:00+00:00,422.0,15.9,365.0,803.0,0.0,1436,209,250,164,262,31,209,1303,857,19,51,21.85,39.5,104.0
1581,2020-01-17 12:00:00+00:00,419.0,13.3,387.0,819.0,0.0,1437,207,247,163,259,30,208,1236,910,19,42,19.745,38.5,100.5
1582,2020-01-17 12:15:00+00:00,418.0,11.5,413.0,842.0,0.0,1432,209,247,163,256,30,206,1225,939,19,37,15.069,39.0,98.5
1583,2020-01-17 12:30:00+00:00,419.0,11.6,417.0,848.0,0.0,1425,210,248,162,256,30,200,1148,977,19,40,13.87,40.5,97.5
1584,2020-01-17 12:45:00+00:00,420.0,11.1,390.0,821.0,0.0,1426,209,247,163,254,30,200,1117,1001,19,37,15.151,39.5,100.0
1585,2020-01-17 13:00:00+00:00,421.0,10.3,360.0,792.0,0.0,1406,209,247,158,252,30,198,1096,1022,19,28,15.85,38.5,104.0
1586,2020-01-17 13:15:00+00:00,424.0,9.58,364.0,798.0,0.0,1418,209,244,148,252,30,196,1103,1006,18,41,14.614,39.5,98.5
1587,2020-01-17 13:30:00+00:00,413.0,8.64,350.0,772.0,0.0,1424,208,244,145,255,30,177,1107,1002,18,33,14.534,38.5,93.0
1588,2020-01-17 13:45:00+00:00,417.0,7.3,361.0,785.0,0.0,1428,213,245,143,256,30,164,1135,986,18,41,14.516,40.0,91.0
1589,2020-01-17 14:00:00+00:00,420.0,6.49,341.0,767.0,0.0,1430,249,243,137,253,30,166,1174,975,16,24,14.417,41.5,91.0
1590,2020-01-17 14:15:00+00:00,419.0,5.87,353.0,778.0,0.0,1420,257,242,135,256,30,167,1220,880,16,24,14.193,40.5,94.5
1591,2020-01-17 14:30:00+00:00,421.0,4.98,321.0,747.0,0.0,1428,255,242,135,248,29,172,1231,828,16,84,8.627,42.0,92.0
1592,2020-01-17 14:45:00+00:00,419.0,3.91,302.0,725.0,0.0,1418,255,242,135,249,29,191,1194,781,16,86,5.398,41.0,91.5
1593,2020-01-17 15:00:00+00:00,418.0,3.55,291.0,712.0,0.0,1421,271,242,135,250,29,198,1190,696,16,74,3.974,40.5,92.0
1594,2020-01-17 15:15:00+00:00,418.0,1.94,275.0,694.0,0.0,1425,278,242,135,250,29,205,1206,605,16,74,3.2,42.5,91.0
1595,2020-01-17 15:30:00+00:00,417.0,1.19,266.0,684.0,0.0,1424,280,242,135,249,29,198,1233,515,16,74,1.681,41.0,96.5
1596,2020-01-17 15:45:00+00:00,420.0,1.34,230.0,652.0,0.0,1413,282,242,135,251,29,198,1219,430,16,107,3.2,40.5,95.0
1597,2020-01-17 16:00:00+00:00,425.0,0.072,222.0,648.0,0.0,1412,347,242,137,254,30,188,1245,338,16,42,3.2,43.5,88.5
1598,2020-01-17 16:15:00+00:00,416.0,0.0,211.0,627.0,0.0,1410,361,242,139,249,29,176,1251,250,16,59,3.2,45.5,84.5
1599,2020-01-17 16:30:00+00:00,417.0,0.0,200.0,617.0,0.0,1411,363,242,141,252,30,175,1248,174,16,59,0.36,42.0,83.5
1600,2020-01-17 16:45:00+00:00,422.0,0.0,193.0,615.0,0.0,1410,371,242,151,252,30,177,1260,92,16,147,0.226,39.0,87.5
1601,2020-01-17 17:00:00+00:00,418.0,0.0,204.0,622.0,0.0,1405,406,242,158,250,29,173,1254,35,16,398,0.3,39.0,86.0
1602,2020-01-17 17:15:00+00:00,421.0,0.0,188.0,609.0,0.0,1412,409,245,165,250,29,182,1257,6,17,474,0.3,39.0,84.0
1603,2020-01-17 17:30:00+00:00,420.0,0.0,180.0,600.0,0.0,1402,410,245,166,251,30,196,1316,0,17,447,0.3,37.0,81.5
1604,2020-01-17 17:45:00+00:00,421.0,0.0,157.0,578.0,0.0,1406,410,245,166,254,30,195,1381,0,17,451,5.011,34.5,76.0
1605,2020-01-17 18:00:00+00:00,421.0,0.0,167.0,588.0,0.0,1406,406,245,166,251,29,191,1385,0,17,464,4.435,36.5,72.5
1606,2020-01-17 18:15:00+00:00,419.0,0.0,138.0,557.0,0.0,1410,409,245,166,244,29,195,1415,0,17,466,0.3,37.5,70.0
1607,2020-01-17 18:30:00+00:00,417.0,0.0,117.0,534.0,0.0,1408,408,245,166,252,30,204,1406,0,17,464,0.07,34.5,69.0
1608,2020-01-17 18:45:00+00:00,416.0,0.0,95.3,512.0,0.0,1409,406,245,166,255,30,203,1401,0,17,464,0.0,35.0,69.0
1609,2020-01-17 19:00:00+00:00,419.0,0.0,111.0,529.0,0.0,1399,402,245,158,249,29,216,1430,0,17,476,0.09,33.5,68.0
1610,2020-01-17 19:15:00+00:00,428.0,0.0,69.2,497.0,0.0,1407,401,245,155,251,29,211,1491,0,17,478,0.002,33.0,65.0
1611,2020-01-17 19:30:00+00:00,428.0,0.0,55.3,483.0,0.0,1406,400,245,163,249,29,206,1581,0,17,467,0.0,34.0,62.0
1612,2020-01-17 19:45:00+00:00,429.0,0.0,46.8,476.0,0.0,1404,400,245,164,252,30,197,1544,0,17,446,0.0,33.5,57.0
1613,2020-01-17 20:00:00+00:00,428.0,0.0,32.1,460.0,0.0,1401,408,246,167,253,30,190,1530,0,18,220,0.121,39.0,54.5
1614,2020-01-17 20:15:00+00:00,428.0,0.0,0.0,416.0,-12.0,1390,393,248,171,251,29,182,1546,0,19,133,0.318,36.5,56.5
1615,2020-01-17 20:30:00+00:00,429.0,0.0,0.0,416.0,-13.0,1385,396,248,171,253,30,124,1664,0,19,143,0.3,31.0,59.5
1616,2020-01-17 20:45:00+00:00,430.0,0.0,0.0,428.0,-1.7,1396,378,248,170,252,30,112,1682,0,19,154,0.3,32.0,61.0
1617,2020-01-17 21:00:00+00:00,430.0,0.0,0.0,405.0,-25.0,1411,295,248,160,255,30,105,1700,0,19,52,0.3,30.0,56.0
1618,2020-01-17 21:15:00+00:00,429.0,0.0,0.0,413.0,-16.0,1411,283,248,160,254,30,93,1713,0,19,38,0.3,28.0,52.5
1619,2020-01-17 21:30:00+00:00,430.0,0.0,0.0,401.0,-29.0,1395,284,248,160,253,30,150,1720,0,19,19,0.3,27.5,53.0
