Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-08 14:37:46.036980923 +0000 UTC m=+1.703179085,1000,68,1.031897ms,3.9245ms,267.458µs,969.0887803852081,16.04225ms
2024-01-08 14:37:46.052113006 +0000 UTC m=+1.718311210,1000,69,937.733µs,2.978541ms,181.583µs,1066.401107197348,14.42ms
2024-01-08 14:37:46.067083839 +0000 UTC m=+1.733282043,1000,70,928.962µs,2.365916ms,169.542µs,1076.469984082346,14.313542ms
2024-01-08 14:37:46.081887631 +0000 UTC m=+1.748085835,1000,71,960.517µs,2.571542ms,235.375µs,1041.1052961840562,14.132ms
2024-01-08 14:37:46.097167506 +0000 UTC m=+1.763365668,1000,72,947.335µs,4.10225ms,180µs,1055.5920323592497,14.677084ms
2024-01-08 14:37:46.111528381 +0000 UTC m=+1.777726585,1000,73,933.586µs,2.616ms,167.166µs,1071.1385633403934,13.732334ms
2024-01-08 14:37:46.126256548 +0000 UTC m=+1.792454752,1000,74,969.477µs,2.31125ms,214.125µs,1031.4839654801553,14.086667ms
2024-01-08 14:37:46.141920048 +0000 UTC m=+1.808118252,1000,75,1.078759ms,2.920916ms,192.958µs,926.9907404480091,15.070375ms
2024-01-08 14:37:46.156720256 +0000 UTC m=+1.822918460,1000,76,1.029486ms,2.09425ms,195.167µs,971.3584084345321,14.185375ms
2024-01-08 14:37:46.170954465 +0000 UTC m=+1.837152627,1000,77,943.311µs,2.199416ms,135.417µs,1060.0955229389676,13.563583ms
2024-01-08 14:37:46.185964965 +0000 UTC m=+1.852163168,1000,78,1.013719ms,2.774625ms,185.25µs,986.4664935434411,14.385625ms
2024-01-08 14:37:46.200874631 +0000 UTC m=+1.867072793,1000,79,1.040595ms,2.492125ms,193.458µs,960.9880907225265,14.248375ms
2024-01-08 14:37:46.23359334 +0000 UTC m=+1.899791543,1000,80,2.489735ms,14.373791ms,321.5µs,401.64907147852114,31.965667ms
2024-01-08 14:37:46.253387256 +0000 UTC m=+1.919585418,1000,81,1.434057ms,5.202584ms,197.5µs,697.3220820275934,19.139708ms
2024-01-08 14:37:46.268623965 +0000 UTC m=+1.934822168,1000,82,1.071762ms,2.196583ms,213.167µs,933.0426099454539,14.6545ms
2024-01-08 14:37:46.284098173 +0000 UTC m=+1.950296377,1000,83,1.090565ms,2.649375ms,174.458µs,916.9558292987399,14.752667ms
2024-01-08 14:37:46.297210423 +0000 UTC m=+1.963408627,1000,84,991.737µs,2.402166ms,176.584µs,1008.3312166864571,12.459375ms
2024-01-08 14:37:46.311017756 +0000 UTC m=+1.977215960,1000,85,1.032422ms,2.405208ms,317.125µs,968.5955987786995,13.209958ms
2024-01-08 14:37:46.326876881 +0000 UTC m=+1.993075085,1000,86,1.142586ms,2.892792ms,392.417µs,875.2072378056192,15.071208ms
2024-01-08 14:37:46.34066159 +0000 UTC m=+2.006859793,1000,87,1.073121ms,2.753833ms,283µs,931.8611940529956,13.069167ms
2024-01-08 14:37:46.355555965 +0000 UTC m=+2.021754127,1000,88,1.191564ms,2.735208ms,400.208µs,839.2325549278504,14.310292ms
2024-01-08 14:37:46.370854673 +0000 UTC m=+2.037052877,1000,89,1.190997ms,2.745792ms,98.666µs,839.632119150058,14.53625ms
2024-01-08 14:37:46.385883423 +0000 UTC m=+2.052081627,1000,90,1.215741ms,2.704167ms,365.416µs,822.5430423407731,14.395042ms
2024-01-08 14:37:46.400064673 +0000 UTC m=+2.066262877,1000,91,1.140781ms,2.29175ms,273.75µs,876.592229963789,13.505541ms
2024-01-08 14:37:46.414279298 +0000 UTC m=+2.080477502,1000,92,1.152769ms,2.400667ms,370.292µs,867.4757617144397,13.509ms
2024-01-08 14:37:46.42962859 +0000 UTC m=+2.095826793,1000,93,1.260414ms,3.024125ms,374.792µs,793.3900900749177,14.69825ms
2024-01-08 14:37:46.445183548 +0000 UTC m=+2.111381752,1000,94,1.259667ms,2.477666ms,201.792µs,793.8603167001421,14.819084ms
2024-01-08 14:37:46.460433881 +0000 UTC m=+2.126632085,1000,95,1.295679ms,2.428625ms,398.292µs,771.7959869589354,14.474833ms
2024-01-08 14:37:46.475437881 +0000 UTC m=+2.141636085,1000,96,1.234908ms,2.510667ms,183.041µs,809.7764852758945,14.222208ms
2024-01-08 14:37:46.48985784 +0000 UTC m=+2.156056043,1000,97,1.202398ms,2.533208ms,279.709µs,831.6713192896865,13.642542ms
2024-01-08 14:37:46.504021256 +0000 UTC m=+2.170219418,1000,98,1.232384ms,2.920167ms,412.209µs,811.4347626943579,13.322667ms
2024-01-08 14:37:46.520909923 +0000 UTC m=+2.187108127,1000,99,1.482773ms,2.587667ms,356.291µs,674.4116523453306,16.237167ms
2024-01-08 14:37:46.536025673 +0000 UTC m=+2.202223877,1000,100,1.314619ms,2.760167ms,404.708µs,760.6760958513587,14.241542ms
