Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-14 13:11:42.644108966 +0000 UTC m=+908.461534831,100000,89,6.592744ms,39.966487ms,599.37µs,151.68190075268367,7.486269346s
2024-05-14 13:11:50.145077172 +0000 UTC m=+915.962503037,100000,90,6.672957ms,33.639067ms,625.77µs,149.85859662949974,7.498424306s
2024-05-14 13:11:57.722345321 +0000 UTC m=+923.539771186,100000,91,6.816861ms,39.035726ms,542.84µs,146.69506708729537,7.574866239s
2024-05-14 13:12:05.236920705 +0000 UTC m=+931.054346560,100000,92,6.828227ms,36.328846ms,574.04µs,146.45089516083848,7.512537524s
2024-05-14 13:12:12.678572726 +0000 UTC m=+938.495998581,100000,93,6.844236ms,48.235726ms,552.8µs,146.10833681565805,7.439523091s
2024-05-14 13:12:20.050293813 +0000 UTC m=+945.867719668,100000,94,6.849286ms,36.854907ms,629.78µs,146.00059852425312,7.369625018s
2024-05-14 13:12:27.447610938 +0000 UTC m=+953.265036793,100000,95,6.947752ms,35.838337ms,508.8µs,143.93143851410306,7.395230345s
2024-05-14 13:12:34.827039585 +0000 UTC m=+960.644465450,100000,96,7.008786ms,42.081166ms,566.38µs,142.67805246294694,7.377446287s
2024-05-14 13:12:42.251338708 +0000 UTC m=+968.068764573,100000,97,7.123046ms,41.377216ms,534.901µs,140.3893591442628,7.420944343s
2024-05-14 13:12:49.594544347 +0000 UTC m=+975.411970202,100000,98,7.116529ms,35.470307ms,492.49µs,140.51793642091522,7.341074949s
2024-05-14 13:12:56.917070039 +0000 UTC m=+982.734495904,100000,99,7.171775ms,43.414386ms,549.33µs,139.43548246875787,7.319798552s
2024-05-14 13:13:04.192058394 +0000 UTC m=+990.009484259,100000,100,7.196062ms,40.974186ms,579.29µs,138.96488065981748,7.271423565s
