Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-11 09:45:55.285846389 +0000 UTC m=+1126.041690427,100000,83,8.541331ms,42.113336ms,651.91µs,117.07776984448972,10.362225893s
2024-05-11 09:46:05.622922043 +0000 UTC m=+1136.378766091,100000,84,8.622721ms,47.772626ms,579.761µs,115.97266710778769,10.334909035s
2024-05-11 09:46:16.036283452 +0000 UTC m=+1146.792127490,100000,85,8.790647ms,43.527557ms,656.22µs,113.7572597782236,10.411306179s
2024-05-11 09:46:26.424400173 +0000 UTC m=+1157.180244211,100000,86,8.869843ms,46.642186ms,630.73µs,112.74156268328571,10.386013371s
2024-05-11 09:46:36.867526159 +0000 UTC m=+1167.623370197,100000,87,9.016195ms,47.899027ms,623.88µs,110.91153179000479,10.439721757s
2024-05-11 09:46:47.262293179 +0000 UTC m=+1178.018137227,100000,88,9.07988ms,49.949606ms,634.89µs,110.13361139989185,10.39274482s
2024-05-11 09:46:57.829130357 +0000 UTC m=+1188.584974405,100000,89,9.338044ms,47.678146ms,734.77µs,107.08880226764626,10.564762918s
2024-05-11 09:47:08.293309846 +0000 UTC m=+1199.049153894,100000,90,9.349725ms,52.518006ms,575.95µs,106.95500617439312,10.462086569s
2024-05-11 09:47:18.6706479 +0000 UTC m=+1209.426491949,100000,91,9.375424ms,52.426095ms,643.98µs,106.66184125242944,10.375289055s
2024-05-11 09:47:29.033565427 +0000 UTC m=+1219.789409474,100000,92,9.464058ms,55.978316ms,587.07µs,105.66291490334461,10.360850787s
2024-05-11 09:47:39.496673145 +0000 UTC m=+1230.252517183,100000,93,9.662192ms,55.561595ms,650.51µs,103.49617466303502,10.461068358s
2024-05-11 09:47:49.86305645 +0000 UTC m=+1240.618900498,100000,94,9.676003ms,48.219187ms,609.64µs,103.3484563018857,10.364139545s
2024-05-11 09:48:00.251289435 +0000 UTC m=+1251.007133473,100000,95,9.798695ms,58.978444ms,682.07µs,102.05440063482165,10.386184075s
2024-05-11 09:48:10.6231221 +0000 UTC m=+1261.378966148,100000,96,9.88758ms,61.078646ms,634.35µs,101.13698165241648,10.369744177s
2024-05-11 09:48:20.967448098 +0000 UTC m=+1271.723292146,100000,97,9.963787ms,45.811547ms,602.57µs,100.3634443855962,10.342257088s
2024-05-11 09:48:31.437678686 +0000 UTC m=+1282.193522733,100000,98,10.186699ms,49.903847ms,671.459µs,98.16721983155695,10.468066308s
2024-05-11 09:48:41.970506468 +0000 UTC m=+1292.726350517,100000,99,10.348283ms,60.678425ms,647.8µs,96.63438562042074,10.530775794s
2024-05-11 09:48:52.351963853 +0000 UTC m=+1303.107807891,100000,100,10.308947ms,58.808615ms,636.459µs,97.00311120168296,10.379297884s
