Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-10 11:45:09.071418533 +0000 UTC m=+975.256804172,100000,83,6.88487ms,51.832646ms,584.71µs,145.24601459554924,8.378597687s
2024-05-10 11:45:17.37822846 +0000 UTC m=+983.563614095,100000,84,6.896032ms,31.654635ms,587.088µs,145.0109145367002,8.303282283s
2024-05-10 11:45:25.650813513 +0000 UTC m=+991.836199147,100000,85,6.950898ms,44.472661ms,531.956µs,143.86629107162742,8.269081174s
2024-05-10 11:45:33.938866287 +0000 UTC m=+1000.124251922,100000,86,7.045389ms,37.261568ms,593.925µs,141.93680044788346,8.284613206s
2024-05-10 11:45:42.18099983 +0000 UTC m=+1008.366385468,100000,87,7.089454ms,33.493877ms,559.528µs,141.05457355366852,8.238498956s
2024-05-10 11:45:50.432016173 +0000 UTC m=+1016.617401796,100000,88,7.170509ms,32.049485ms,609.805µs,139.46011039829943,8.247486675s
2024-05-10 11:45:58.87540495 +0000 UTC m=+1025.060790590,100000,89,7.437556ms,38.881956ms,608.904µs,134.45275252178226,8.440015517s
2024-05-10 11:46:07.215374143 +0000 UTC m=+1033.400759781,100000,90,7.41852ms,43.335921ms,644.582µs,134.7977750058297,8.336589083s
2024-05-10 11:46:15.550673552 +0000 UTC m=+1041.736059188,100000,91,7.504911ms,55.755831ms,565.885µs,133.246083730373,8.331822754s
2024-05-10 11:46:23.830338862 +0000 UTC m=+1050.015724498,100000,92,7.53528ms,55.173265ms,633.433µs,132.70905908168356,8.276208013s
2024-05-10 11:46:32.087071477 +0000 UTC m=+1058.272457111,100000,93,7.590776ms,33.74167ms,576.919µs,131.73881997266548,8.253188126s
2024-05-10 11:46:40.364066577 +0000 UTC m=+1066.549452213,100000,94,7.69081ms,47.852188ms,589.058µs,130.02530635582866,8.273419714s
2024-05-10 11:46:48.607534141 +0000 UTC m=+1074.792919777,100000,95,7.741293ms,34.440377ms,492.324µs,129.17737335503008,8.240067727s
2024-05-10 11:46:56.793655102 +0000 UTC m=+1082.979040737,100000,96,7.772082ms,36.972847ms,577.458µs,128.66564307210112,8.18274332s
2024-05-10 11:47:05.087146292 +0000 UTC m=+1091.272531927,100000,97,7.953687ms,46.900986ms,612.167µs,125.72784976882504,8.289967851s
2024-05-10 11:47:13.396680607 +0000 UTC m=+1099.582066241,100000,98,8.048366ms,30.475493ms,589.244µs,124.24880844094648,8.306077723s
2024-05-10 11:47:21.554349855 +0000 UTC m=+1107.739735490,100000,99,7.991274ms,33.676861ms,615.454µs,125.13648224857803,8.154208429s
2024-05-10 11:47:29.81109507 +0000 UTC m=+1115.996480706,100000,100,8.162339ms,37.048797ms,527.22µs,122.51389885309213,8.253307715s
