Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-03 10:18:06.562456597 +0000 UTC m=+891.753099848,100000,80,6.082338ms,23.248831ms,516.55µs,164.41045516331633,7.693906145s
2024-05-03 10:18:14.310254524 +0000 UTC m=+899.500897785,100000,81,6.194995ms,24.172381ms,519.51µs,161.42062577226778,7.745544017s
2024-05-03 10:18:22.105750283 +0000 UTC m=+907.296393534,100000,82,6.320407ms,24.781391ms,584.15µs,158.2176577570558,7.793302238s
2024-05-03 10:18:29.787177238 +0000 UTC m=+914.977820498,100000,83,6.301928ms,30.388941ms,600.541µs,158.6815852770614,7.679091984s
2024-05-03 10:18:37.3886422 +0000 UTC m=+922.579285461,100000,84,6.30666ms,26.013131ms,617.48µs,158.5625144998205,7.599152052s
2024-05-03 10:18:45.114298656 +0000 UTC m=+930.304941917,100000,85,6.490633ms,27.617031ms,554.15µs,154.0681746648359,7.723329016s
2024-05-03 10:18:52.799695411 +0000 UTC m=+937.990338662,100000,86,6.531109ms,22.132761ms,620.78µs,153.11334521688897,7.683273735s
2024-05-03 10:19:00.503237207 +0000 UTC m=+945.693880488,100000,87,6.623218ms,37.231222ms,533.479µs,150.98399250559373,7.699567625s
2024-05-03 10:19:08.175085682 +0000 UTC m=+953.365728933,100000,88,6.675509ms,30.928161ms,584.101µs,149.80129113183835,7.669642065s
2024-05-03 10:19:15.832934096 +0000 UTC m=+961.023577347,100000,89,6.740891ms,28.060231ms,600.14µs,148.34832364631478,7.655453244s
2024-05-03 10:19:23.499343431 +0000 UTC m=+968.689986682,100000,90,6.813581ms,26.30745ms,567.77µs,146.76568639795516,7.664202805s
2024-05-03 10:19:31.232993358 +0000 UTC m=+976.423636609,100000,91,6.946963ms,31.44389ms,623.78µs,143.9477779756827,7.731583056s
2024-05-03 10:19:38.927884393 +0000 UTC m=+984.118527654,100000,92,6.994768ms,31.955251ms,562.19µs,142.96398624701374,7.692788185s
2024-05-03 10:19:46.676617639 +0000 UTC m=+991.867260890,100000,93,7.124899ms,29.25715ms,628.84µs,140.35285592083596,7.746556076s
2024-05-03 10:19:54.434950822 +0000 UTC m=+999.625594083,100000,94,7.199605ms,31.505637ms,643.71µs,138.89649663004556,7.756257533s
2024-05-03 10:20:02.124523751 +0000 UTC m=+1007.315167002,100000,95,7.220923ms,34.898298ms,583.9µs,138.4864490868236,7.687431059s
2024-05-03 10:20:09.823811589 +0000 UTC m=+1015.014454840,100000,96,7.308049ms,32.331438ms,612.87µs,136.8354083050359,7.697111278s
2024-05-03 10:20:17.537952515 +0000 UTC m=+1022.728595776,100000,97,7.393062ms,26.475368ms,582.03µs,135.26193711238017,7.711949696s
2024-05-03 10:20:25.217377404 +0000 UTC m=+1030.408020665,100000,98,7.436455ms,29.805098ms,632.021µs,134.47267160937872,7.67679988s
2024-05-03 10:20:32.918853002 +0000 UTC m=+1038.109496253,100000,99,7.535905ms,29.227117ms,545.46µs,132.69805331811952,7.699195578s
2024-05-03 10:20:40.769207988 +0000 UTC m=+1045.959851249,100000,100,7.762207ms,33.456057ms,641.24µs,128.8293304735438,7.848322636s
