Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-04-25 15:24:37.962688375 +0000 UTC m=+950.341887229,100000,91,6.61808ms,30.202598ms,582.61µs,151.10120835557265,7.341262392s
2024-04-25 15:24:45.331833454 +0000 UTC m=+957.711032308,100000,92,6.714736ms,31.705359ms,576.1µs,148.92616832740364,7.36636319s
2024-04-25 15:24:52.720622222 +0000 UTC m=+965.099821086,100000,93,6.809868ms,30.635847ms,504.09µs,146.8457091139856,7.386725488s
2024-04-25 15:25:00.095814166 +0000 UTC m=+972.475013030,100000,94,6.869303ms,35.627717ms,594.65µs,145.57517416005427,7.371845764s
2024-04-25 15:25:07.487484992 +0000 UTC m=+979.866683846,100000,95,6.954257ms,25.322959ms,555.29µs,143.7968068159057,7.389601746s
2024-04-25 15:25:14.82900737 +0000 UTC m=+987.208206234,100000,96,6.98265ms,30.781499ms,584.07µs,143.21208919765442,7.339334968s
2024-04-25 15:25:22.202285116 +0000 UTC m=+994.581483980,100000,97,7.079969ms,27.311059ms,561.14µs,141.24355333884824,7.371077626s
2024-04-25 15:25:29.562752683 +0000 UTC m=+1001.941951547,100000,98,7.150588ms,36.142139ms,592.09µs,139.84863807853202,7.357084087s
2024-04-25 15:25:36.908465451 +0000 UTC m=+1009.287664315,100000,99,7.202672ms,29.473739ms,551.62µs,138.837357207817,7.343603288s
2024-04-25 15:25:44.302905316 +0000 UTC m=+1016.682104180,100000,100,7.319258ms,36.699859ms,448.16µs,136.62586590699505,7.390381385s
