Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 08:26:33.136778837 +0000 UTC m=+384.382926417,100000,68,1.985463ms,8.784227ms,329.266µs,503.66062263047155,3.0033489s
2024-02-07 08:26:36.199946637 +0000 UTC m=+387.446094219,100000,69,2.05118ms,9.559108ms,268.569µs,487.5240298977585,3.058030331s
2024-02-07 08:26:39.280100794 +0000 UTC m=+390.526248374,100000,70,2.097901ms,19.943339ms,293.324µs,476.6667220930282,3.07633839s
2024-02-07 08:26:42.340545748 +0000 UTC m=+393.586693328,100000,71,2.111679ms,7.419948ms,304.803µs,473.55680986824973,3.056722791s
2024-02-07 08:26:45.442577961 +0000 UTC m=+396.688725541,100000,72,2.165331ms,8.062771ms,292.181µs,461.82308348208545,3.098348727s
2024-02-07 08:26:48.545327674 +0000 UTC m=+399.791475254,100000,73,2.198749ms,8.63496ms,259.681µs,454.80405429497216,3.098920547s
2024-02-07 08:26:51.605122334 +0000 UTC m=+402.851269916,100000,74,2.198685ms,28.402967ms,260.11µs,454.8172045401467,3.054496549s
2024-02-07 08:26:54.660660095 +0000 UTC m=+405.906807675,100000,75,2.223036ms,9.252816ms,246.605µs,449.83508141859136,3.051975974s
2024-02-07 08:26:57.800313717 +0000 UTC m=+409.046461301,100000,76,2.322795ms,10.412139ms,293.464µs,430.51573305247103,3.136056307s
2024-02-07 08:27:00.831328197 +0000 UTC m=+412.077475777,100000,77,2.265433ms,9.014458ms,292.709µs,441.4165575167069,3.027432088s
2024-02-07 08:27:03.874824677 +0000 UTC m=+415.120972260,100000,78,2.305846ms,8.765198ms,317.689µs,433.6802510449796,3.039740387s
2024-02-07 08:27:06.92285199 +0000 UTC m=+418.168999571,100000,79,2.336838ms,9.292842ms,285.625µs,427.928611684504,3.044300443s
2024-02-07 08:27:09.982658547 +0000 UTC m=+421.228806134,100000,80,2.368468ms,14.557839ms,309.461µs,422.2136813474185,3.056000785s
2024-02-07 08:27:13.02070247 +0000 UTC m=+424.266850050,100000,81,2.387539ms,8.643529ms,367.29µs,418.84130944131493,3.034316255s
2024-02-07 08:27:16.04550421 +0000 UTC m=+427.291651791,100000,82,2.41233ms,9.519179ms,267.714µs,414.5368155680097,3.020982594s
2024-02-07 08:27:19.085325277 +0000 UTC m=+430.331472857,100000,83,2.441857ms,10.47989ms,323.905µs,409.5242947852154,3.036280561s
2024-02-07 08:27:22.095467817 +0000 UTC m=+433.341615397,100000,84,2.454657ms,10.246132ms,252.118µs,407.3887890829451,3.006528576s
2024-02-07 08:27:25.014632769 +0000 UTC m=+436.260780350,100000,85,2.411283ms,11.279209ms,262.914µs,414.7169333018529,2.915432209s
2024-02-07 08:27:28.016488645 +0000 UTC m=+439.262636231,100000,86,2.509011ms,13.042115ms,330.986µs,398.5633589101624,2.996456338s
2024-02-07 08:27:31.050855389 +0000 UTC m=+442.297002969,100000,87,2.567328ms,9.813788ms,282.293µs,389.5099351255967,3.03080181s
2024-02-07 08:27:34.029895495 +0000 UTC m=+445.276043225,100000,88,2.547356ms,11.885657ms,335.656µs,392.5638941659276,2.975394333s
2024-02-07 08:27:37.018377011 +0000 UTC m=+448.264524591,100000,89,2.576307ms,9.491422ms,261.703µs,388.1523619227021,2.984753522s
2024-02-07 08:27:39.965935408 +0000 UTC m=+451.212082992,100000,90,2.575525ms,10.256255ms,377.009µs,388.2703073073277,2.94331775s
2024-02-07 08:27:42.985793885 +0000 UTC m=+454.231941465,100000,91,2.672361ms,10.750565ms,386.002µs,374.20090104867535,3.016283992s
2024-02-07 08:27:45.840639992 +0000 UTC m=+457.086787572,100000,92,2.544493ms,9.394604ms,325.587µs,393.0054753391285,2.851212458s
2024-02-07 08:27:48.755852537 +0000 UTC m=+460.002000126,100000,93,2.63096ms,10.977626ms,373.229µs,380.08939415271306,2.910961897s
2024-02-07 08:27:51.709538345 +0000 UTC m=+462.955685925,100000,94,2.688868ms,11.146616ms,264.293µs,371.90360724931185,2.95010051s
2024-02-07 08:27:54.603088242 +0000 UTC m=+465.849235822,100000,95,2.66359ms,9.799939ms,341.968µs,375.43312789971003,2.88981212s
2024-02-07 08:27:57.493675784 +0000 UTC m=+468.739823365,100000,96,2.683812ms,10.977492ms,374.775µs,372.6042644970761,2.886963319s
2024-02-07 08:28:00.334236302 +0000 UTC m=+471.580383883,100000,97,2.66834ms,12.139064ms,342.92µs,374.7647360806004,2.836833194s
2024-02-07 08:28:03.119700549 +0000 UTC m=+474.365848129,100000,98,2.649578ms,9.941512ms,344.259µs,377.41846349641537,2.781918416s
2024-02-07 08:28:05.984801136 +0000 UTC m=+477.230948720,100000,99,2.754944ms,10.287261ms,365.403µs,362.98374152588525,2.860921316s
2024-02-07 08:28:08.779169637 +0000 UTC m=+480.025317227,100000,100,2.714244ms,9.860019ms,368.715µs,368.4265796899518,2.79067374s
