Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 08:59:38.608759749 +0000 UTC m=+432.053694020,100000,90,2.183607ms,8.48868ms,314.69µs,457.95766140358927,2.472135303s
2024-02-07 08:59:41.189195269 +0000 UTC m=+434.634129520,100000,91,2.293904ms,9.62801ms,339.42µs,435.9378493470852,2.577085379s
2024-02-07 08:59:43.693626891 +0000 UTC m=+437.138561152,100000,92,2.249175ms,8.548469ms,335.14µs,444.6074539163888,2.502511022s
2024-02-07 08:59:46.115912946 +0000 UTC m=+439.560847206,100000,93,2.204847ms,9.36578ms,315.71µs,453.54613662573956,2.419988534s
2024-02-07 08:59:48.587244258 +0000 UTC m=+442.032178509,100000,94,2.276806ms,11.217369ms,302.17µs,439.2116803054509,2.468869333s
2024-02-07 08:59:51.034493412 +0000 UTC m=+444.479427673,100000,95,2.271976ms,8.7706ms,320.45µs,440.14534459375307,2.445213604s
2024-02-07 08:59:53.501703025 +0000 UTC m=+446.946637276,100000,96,2.313705ms,8.586939ms,395.01µs,432.2071995848945,2.465256113s
2024-02-07 08:59:55.950015958 +0000 UTC m=+449.394950219,100000,97,2.315247ms,10.36852ms,318.81µs,431.91931330055684,2.445950813s
2024-02-07 08:59:58.303807304 +0000 UTC m=+451.748741575,100000,98,2.26012ms,8.78004ms,343.38µs,442.45428561246996,2.351820246s
2024-02-07 09:00:00.794662556 +0000 UTC m=+454.239596818,100000,99,2.408344ms,8.70317ms,352.63µs,415.2229416869777,2.488682343s
2024-02-07 09:00:03.280649989 +0000 UTC m=+456.725584250,100000,100,2.423641ms,11.26597ms,362.41µs,412.6023411326752,2.484015343s
