Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-01 08:58:01.498803762 +0000 UTC m=+375.275727925,100000,67,1.980347ms,7.169921ms,321.612µs,504.9618909561656,3.036799762s
2024-02-01 08:58:04.540842914 +0000 UTC m=+378.317767077,100000,68,2.014661ms,8.655798ms,314.243µs,496.3613229233059,3.037610664s
2024-02-01 08:58:07.52677725 +0000 UTC m=+381.303701414,100000,69,2.00698ms,11.975277ms,307.894µs,498.26098041812963,2.981981344s
2024-02-01 08:58:10.481315973 +0000 UTC m=+384.258240137,100000,70,2.014439ms,8.550498ms,294.663µs,496.41598448308224,2.950938244s
2024-02-01 08:58:13.504838884 +0000 UTC m=+387.281763049,100000,71,2.09056ms,9.290835ms,303.359µs,478.34057625093925,3.019945889s
2024-02-01 08:58:16.500118783 +0000 UTC m=+390.277042948,100000,72,2.100322ms,8.143655ms,345.045µs,476.117306627896,2.991759879s
2024-02-01 08:58:19.510129964 +0000 UTC m=+393.287054128,100000,73,2.134946ms,9.232153ms,334.848µs,468.3957422559706,3.005911306s
2024-02-01 08:58:22.467557349 +0000 UTC m=+396.244481513,100000,74,2.127785ms,9.657804ms,316.437µs,469.9722048686587,2.953641031s
2024-02-01 08:58:25.395940744 +0000 UTC m=+399.172864914,100000,75,2.135561ms,8.608762ms,290.856µs,468.26090670917296,2.924802771s
2024-02-01 08:58:28.337425885 +0000 UTC m=+402.114350049,100000,76,2.177673ms,10.402785ms,298.061µs,459.2056765446051,2.93781185s
2024-02-01 08:58:31.247816821 +0000 UTC m=+405.024740985,100000,77,2.170919ms,11.271694ms,312.176µs,460.63425121386075,2.905208035s
2024-02-01 08:58:34.161465263 +0000 UTC m=+407.938389430,100000,78,2.213171ms,8.304599ms,352.543µs,451.84021005817425,2.909023106s
2024-02-01 08:58:37.021896932 +0000 UTC m=+410.798821096,100000,79,2.194867ms,10.533631ms,337.942µs,455.60827563681147,2.856986918s
2024-02-01 08:58:39.871599376 +0000 UTC m=+413.648523540,100000,80,2.212272ms,9.072562ms,294.943µs,452.02382130613114,2.84609232s
2024-02-01 08:58:42.794671512 +0000 UTC m=+416.571595676,100000,81,2.304881ms,9.019575ms,333.15µs,433.8618379288206,2.919536295s
2024-02-01 08:58:45.697700253 +0000 UTC m=+419.474624423,100000,82,2.30729ms,9.915407ms,334.688µs,433.4087058493129,2.898909262s
2024-02-01 08:58:48.557875442 +0000 UTC m=+422.334799607,100000,83,2.304556ms,9.448457ms,317.004µs,433.9229954879372,2.856507033s
2024-02-01 08:58:51.391548393 +0000 UTC m=+425.168472557,100000,84,2.321255ms,10.289957ms,293.932µs,430.8014121384238,2.830114673s
2024-02-01 08:58:54.195777713 +0000 UTC m=+427.972701878,100000,85,2.320517ms,8.890406ms,338.563µs,430.938328982699,2.800595114s
2024-02-01 08:58:57.051126727 +0000 UTC m=+430.828050891,100000,86,2.388771ms,8.689193ms,307.766µs,418.62513677155846,2.851678276s
2024-02-01 08:58:59.821255454 +0000 UTC m=+433.598179618,100000,87,2.343268ms,8.832733ms,338.814µs,426.7542883724469,2.766581872s
2024-02-01 08:59:02.630673188 +0000 UTC m=+436.407597352,100000,88,2.407267ms,8.847977ms,289.385µs,415.4087230187576,2.805565128s
2024-02-01 08:59:05.33391873 +0000 UTC m=+439.110842897,100000,89,2.339048ms,9.532182ms,250.608µs,427.5243272736811,2.699173328s
2024-02-01 08:59:08.11650617 +0000 UTC m=+441.893430334,100000,90,2.438792ms,8.869062ms,281.2µs,410.03905578981,2.778999172s
2024-02-01 08:59:10.871949794 +0000 UTC m=+444.648873958,100000,91,2.435213ms,9.298395ms,412.536µs,410.64160699153274,2.751851105s
2024-02-01 08:59:13.61881985 +0000 UTC m=+447.395744014,100000,92,2.454158ms,8.954692ms,346.48µs,407.47157579664133,2.743286456s
2024-02-01 08:59:16.389600617 +0000 UTC m=+450.166524781,100000,93,2.499973ms,10.521476ms,295.372µs,400.0042311311557,2.767338147s
2024-02-01 08:59:19.130493788 +0000 UTC m=+452.907417952,100000,94,2.505486ms,11.344581ms,361.862µs,399.12411970381083,2.737372593s
2024-02-01 08:59:21.891109445 +0000 UTC m=+455.668033609,100000,95,2.549872ms,9.617657ms,330.624µs,392.17651543773565,2.756840923s
2024-02-01 08:59:24.632727752 +0000 UTC m=+458.409651920,100000,96,2.55469ms,10.05699ms,365.316µs,391.43690717139856,2.736531013s
2024-02-01 08:59:27.427944953 +0000 UTC m=+461.204869117,100000,97,2.636307ms,10.092565ms,372.457µs,379.3184289845038,2.791178717s
2024-02-01 08:59:30.17767975 +0000 UTC m=+463.954603920,100000,98,2.617613ms,10.959488ms,308.602µs,382.02741825509503,2.746160737s
2024-02-01 08:59:32.974967168 +0000 UTC m=+466.751891332,100000,99,2.681657ms,9.611524ms,389.275µs,372.90366631309706,2.793708058s
2024-02-01 08:59:35.69838545 +0000 UTC m=+469.475309614,100000,100,2.642963ms,9.33143ms,337.929µs,378.3631477652035,2.719864188s
